,Unnamed: 0,FILENAME,NOBS,BANDS,RA,DEC,BRIGHTEST,RISE_z,RISE_i,RISE_r,MAX_r-i,MIN_r-i,MAX_i-z,MIN_i-z,MAX_SNR_z,MAX_SNR_i,MAX_SNR_r,CUT_1,CUT_2,CUT_3,CCD,MAG_r,MAG_i,MAG_z,EXPNUM_1,EXPNUM_2,EXPNUM_3,EXPNUM_4
85,85,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00000964.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,8.729999999999997,8.729999999999997,0.0,0.0,0.0,10.397451310411158,15.692330917874393,True,True,False,-1,23.210555534966026,23.410210460811005,99.9,0,0,0,0
86,86,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00000969.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,27.194,27.194,11.447137231142078,15.810462287104619,0.0,True,True,False,-1,99.9,22.968034023831077,23.55664396597115,0,0,0,0
87,87,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00000972.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-23.4855,-23.4855,0.0,0.0,0.0,8.053696123284372,3.0370426829268293,True,True,False,-1,25.00418815176368,23.68910707455164,99.9,0,0,0,0
88,88,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00000980.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,10.378999999999998,10.378999999999998,9.450546116504855,10.14114774114774,0.0,True,True,False,-1,99.9,23.454147460323014,23.76638972816637,0,0,0,0
89,89,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001019.DAT,4,ir,77.390969,6.614503,i,0.0,-5.9812,2.1152100000000003,-3.94559,-12.042,0.0,0.0,0.0,2.664294790343075,0.1540105030403538,True,True,False,-1,28.134952745220648,25.86629335645751,99.9,0,0,0,0
90,90,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001033.DAT,4,iz,77.002256,5.893483,z,-7.630099999999999,1.9578000000000009,0.0,0.0,0.0,1.315100000000001,-8.272799999999998,5.067579908675798,2.6766839378238343,0.0,True,True,True,-1,99.9,24.9645390062468,25.112356866870698,0,0,0,0
91,91,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001041.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,248.60999999999993,248.60999999999993,0.0,0.0,0.0,168.29263021396156,251.85094385878887,True,True,False,-1,19.970756779714645,20.271588506282317,99.9,0,0,0,0
92,92,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001042.DAT,4,iz,77.002256,5.893483,z,3.888999999999996,1.1129999999999995,0.0,0.0,0.0,-42.802,-45.578,24.132613261326128,8.992776057791538,0.0,True,True,False,-1,99.9,23.64430613268076,22.736400833007675,0,0,0,0
93,93,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001059.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,5.77725,5.77725,-0.2634738771769019,1.2067026761600783,0.0,True,True,False,-1,99.9,25.771213285062828,27.5,0,0,0,0
94,94,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001065.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,18.149999999999977,18.149999999999977,0.0,0.0,0.0,31.83242345122241,44.940968122786295,True,True,False,-1,22.04353543635677,22.18134709372116,99.9,0,0,0,0
95,95,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001068.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-13.1255,-13.1255,0.0,0.0,0.0,3.419222410045883,0.31576535288725943,True,True,False,-1,27.46422379759173,24.62241854560889,99.9,0,0,0,0
96,96,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001070.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-1.67229,-1.67229,0.0,0.0,0.0,0.5062409288824383,0.12847846012832265,True,True,False,-1,28.44055917984841,26.69818068338957,99.9,0,0,0,0
97,97,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001071.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,45.8,45.8,0.0,0.0,0.0,25.25262154432793,44.80661352229111,True,True,False,-1,22.04710670529849,22.437145125937015,99.9,0,0,0,0
98,98,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001073.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-1.6748000000000012,-1.6748000000000012,0.0,0.0,0.0,2.3393814931142787,2.442177493138152,True,True,False,-1,25.241203397050914,25.035008809312142,99.9,0,0,0,0
99,99,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001081.DAT,4,ir,77.390969,6.614503,i,0.0,-0.9150000000000064,-3.0870000000000037,-25.354,-27.526,0.0,0.0,0.0,16.749874055415617,11.287517146776404,True,True,False,-1,23.54894215397039,22.95803835786291,99.9,0,0,0,0
100,100,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001092.DAT,4,ir,77.390969,6.614503,i,0.0,-3.8331,1.4889199999999998,0.82942,-4.4926,0.0,0.0,0.0,0.6168702290076336,-0.16018247166159802,True,True,False,-1,27.5,27.5,99.9,0,0,0,0
101,101,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001099.DAT,4,ir,77.390969,6.614503,i,0.0,-4.289999999999992,1.5900000000000034,-4.520000000000009,-10.400000000000006,0.0,0.0,0.0,41.73482032218092,42.81996243627583,True,True,False,-1,21.992485813178792,21.962162386299347,99.9,0,0,0,0
102,102,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001115.DAT,4,iz,77.002256,5.893483,z,1.5900000000000034,4.208999999999996,0.0,0.0,0.0,-42.666,-45.285,27.397666068222623,12.586100386100387,0.0,True,True,False,-1,99.9,23.276794463817385,22.59569996599577,0,0,0,0
103,103,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001116.DAT,4,ir,77.390969,6.614503,i,0.0,-9.870000000000003,0.34000000000003183,-180.6,-190.81,0.0,0.0,0.0,121.13481828839392,84.87379651314076,True,True,True,-1,21.216389965946387,20.737972756472736,99.9,0,0,0,0
104,104,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001121.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-24.077,-24.077,0.0,0.0,0.0,13.154861944777913,9.318264563106796,True,True,False,-1,23.781694400620452,23.153246748913226,99.9,0,0,0,0
105,105,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001127.DAT,4,iz,77.002256,5.893483,i,-2.79167,1.9223,0.0,0.0,0.0,8.289769999999999,3.5758,0.932,2.215703550142524,0.0,True,True,False,-1,99.9,25.170033919691463,28.95993898993366,0,0,0,0
106,106,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001133.DAT,4,ir,77.390969,6.614503,r,0.0,6.969999999999999,-0.3599999999999852,41.91999999999999,34.59,0.0,0.0,0.0,33.35160727635186,45.21564425395125,True,True,False,-1,21.93395137837849,22.18353518011416,99.9,0,0,0,0
107,107,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001142.DAT,4,ir,77.390969,6.614503,i,0.0,-23.450000000000014,-6.7650000000000015,-89.94,-106.625,0.0,0.0,0.0,37.66898608349901,12.323190789473687,True,True,True,-1,23.5451258540667,22.230872934633783,99.9,0,0,0,0
108,108,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001148.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,11.982999999999995,11.982999999999995,12.024227740763171,12.60043881033642,0.0,True,True,False,-1,99.9,23.21654668569877,23.50291434452683,0,0,0,0
109,109,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001162.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,163.34000000000003,163.34000000000003,79.83639494833524,101.56199677938808,0.0,True,True,False,-1,99.9,20.88769782248106,21.38930233930788,0,0,0,0
110,110,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001176.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-3.1860000000000004,-3.1860000000000004,5.417528910529518,3.5832311841137536,0.0,True,True,False,-1,99.9,24.587928664138797,24.373828008248786,0,0,0,0
111,111,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001191.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,4.099000000000002,4.099000000000002,0.0,0.0,0.0,2.995652173913044,5.0231354642313555,True,True,False,-1,24.45622433926493,24.766270682472673,99.9,0,0,0,0
112,112,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001202.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-16.708599999999993,-16.708599999999993,3.303261200853398,-1.4424078624078622,0.0,True,True,False,-1,99.9,27.5,24.91262713330907,0,0,0,0
113,113,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001205.DAT,4,ir,77.390969,6.614503,r,0.0,7.9099999999999975,5.019999999999982,72.94000000000003,70.05000000000001,0.0,0.0,0.0,51.73067454455933,73.51876147992652,True,True,False,-1,21.381407172622414,21.69377984870481,99.9,0,0,0,0
114,114,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001209.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-3.3612,-3.3612,0.0,0.0,0.0,0.3613207547169811,-0.57057745187901,True,True,False,-1,27.5,27.064341547512196,99.9,0,0,0,0
115,115,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001224.DAT,4,iz,77.002256,5.893483,z,-9.14098,-1.6737000000000002,0.0,0.0,0.0,4.3514800000000005,-3.1158,2.5292162244586764,1.3423645320197044,0.0,True,True,True,-1,99.9,26.13865172927311,27.5,0,0,0,0
116,116,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001243.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-4.6789000000000005,-4.6789000000000005,0.0,0.0,0.0,2.0351619139681008,1.1424297924297924,True,True,False,-1,26.06706646686242,25.18652636753845,99.9,0,0,0,0
117,117,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001246.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-11.7743,-11.7743,0.0,0.0,0.0,3.2979956532238592,0.5750458155161882,True,True,False,-1,26.813047193485236,24.661611726478068,99.9,0,0,0,0
118,118,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001253.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,27.664,27.664,0.0,0.0,0.0,10.525126232267372,21.478653036680694,True,True,False,-1,22.86517678147467,23.396959416049185,99.9,0,0,0,0
119,119,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001254.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,32.12799999999999,32.12799999999999,16.034108059160882,20.68146530810286,0.0,True,True,False,-1,99.9,22.673276766821925,23.1868343949814,0,0,0,0
120,120,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001259.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-17.1848,-17.1848,0.0,0.0,0.0,5.783699059561127,2.074496644295302,True,True,False,-1,25.418695785286218,24.05015069299521,99.9,0,0,0,0
121,121,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001263.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,13.982000000000001,13.982000000000001,0.0,0.0,0.0,20.175711212048768,29.39259037944428,True,True,False,-1,22.51776606338945,22.68420820620639,99.9,0,0,0,0
122,122,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001264.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,41.90000000000001,41.90000000000001,42.06213017751479,44.00430313172365,0.0,True,True,False,-1,99.9,21.837542469208852,22.117980091452345,0,0,0,0
123,123,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001282.DAT,4,iz,77.002256,5.893483,i,-2.6338,-6.2372,0.0,0.0,0.0,9.0413,5.437900000000001,0.3838423946243128,2.667875647668394,0.0,True,True,False,-1,99.9,25.978470998963477,27.5,0,0,0,0
124,124,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001287.DAT,4,iz,77.002256,5.893483,i,5.756,4.8839999999999995,0.0,0.0,0.0,17.692999999999994,16.820999999999998,15.98520531400966,17.897383273473576,0.0,True,True,False,-1,99.9,22.89092156645717,23.190478632911038,0,0,0,0
125,125,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001289.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-1.7449999999999997,-1.7449999999999997,0.0,0.0,0.0,1.125531914893617,0.8886106870229008,True,True,False,-1,26.34019290905441,25.83015413953661,99.9,0,0,0,0
126,126,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001302.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,16.347,16.347,0.0,0.0,0.0,8.258608235010836,15.295983086680764,True,True,False,-1,23.23865856132672,23.661828009972385,99.9,0,0,0,0
127,127,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001337.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-31.0816,-31.0816,0.0,0.0,0.0,8.484593163216177,1.2708791208791208,True,True,False,-1,25.951379655315186,23.632256212740263,99.9,0,0,0,0
128,128,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001349.DAT,4,iz,77.002256,5.893483,z,-3.502999999999997,3.8582,0.0,0.0,0.0,-10.737000000000002,-18.0982,8.413300941390826,3.4865354738477468,0.0,True,True,False,-1,99.9,24.676984105631174,24.040371858491724,0,0,0,0
129,129,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001351.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,17.649,17.649,0.0,0.0,0.0,16.108794632159118,25.433323344321245,True,True,False,-1,22.67810170170096,22.931221426183672,99.9,0,0,0,0
130,130,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001378.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-8.482499999999998,-8.482499999999998,0.0,0.0,0.0,3.5150929727119045,1.8533719865730849,True,True,False,-1,25.541402410439762,24.592394882714505,99.9,0,0,0,0
131,131,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001381.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,9.488,9.488,23.96969696969697,21.667636363636365,0.0,True,True,False,-1,99.9,22.621911271674925,22.7437553567992,0,0,0,0
132,132,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001383.DAT,4,iz,77.002256,5.893483,z,-3.280000000000001,-4.896999999999999,0.0,0.0,0.0,-69.93200000000002,-71.54899999999999,40.16296296296297,16.842402464065707,0.0,True,True,False,-1,99.9,23.04165271189764,22.19634661613504,0,0,0,0
133,133,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001389.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,0.9299999999999996,0.9299999999999996,0.0,0.0,0.0,2.4771683981638075,3.4084120694910087,True,True,False,-1,24.878604187753798,24.972872606565193,99.9,0,0,0,0
134,134,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001394.DAT,4,iz,77.002256,5.893483,i,-0.3832000000000004,-6.0671,0.0,0.0,0.0,0.5589999999999993,-5.1249,2.462671546203111,2.237393107022545,0.0,True,True,False,-1,99.9,26.47643532832139,25.28491592631092,0,0,0,0
135,135,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001415.DAT,4,ir,77.390969,6.614503,r,0.0,-5.218000000000004,11.899,5.863,-11.254000000000005,0.0,0.0,0.0,21.189399648329566,23.129251700680275,True,True,True,-1,22.676452685714267,22.754051043506447,99.9,0,0,0,0
136,136,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001416.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-3.383,-3.383,0.0,0.0,0.0,0.5708272859216255,-0.31261839291170185,True,True,False,-1,27.5,26.567812008016524,99.9,0,0,0,0
137,137,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001422.DAT,4,iz,77.002256,5.893483,z,2.106,3.9643000000000006,0.0,0.0,0.0,-6.2599,-8.118200000000002,4.722594397076736,2.396760818864991,0.0,True,True,False,-1,99.9,25.084751312490262,24.52354051005705,0,0,0,0
138,138,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001423.DAT,4,iz,77.002256,5.893483,z,6.879999999999996,11.75,0.0,0.0,0.0,-3.5,-8.370000000000005,62.45414847161572,52.88972431077694,0.0,True,True,True,-1,99.9,21.6891395026524,21.671279918098673,0,0,0,0
139,139,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001428.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,81.59,81.59,48.97881106533254,58.73076012313523,0.0,True,True,False,-1,99.9,21.513783242093535,21.94692096704647,0,0,0,0
140,140,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001437.DAT,4,iz,77.002256,5.893483,i,16.49000000000001,4.439999999999999,0.0,0.0,0.0,101.45999999999998,89.40999999999997,74.17531718569779,84.96323529411764,0.0,True,True,True,-1,99.9,21.15027198866302,21.47415374772317,0,0,0,0
141,141,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001475.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,4.012825,4.012825,-1.2164069660861594,0.0077457002457002435,0.0,True,True,False,-1,99.9,31.253362261887197,27.5,0,0,0,0
142,142,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001477.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,16.14,16.14,33.161501787842674,30.72082931533269,0.0,True,True,False,-1,99.9,22.236820792233008,22.38385964396852,0,0,0,0
143,143,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001492.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-1.3210000000000015,-1.3210000000000015,7.7724787363304975,5.940269277845777,0.0,True,True,False,-1,99.9,24.03750451684401,23.979951577175584,0,0,0,0
144,144,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001506.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-160.01999999999995,-160.01999999999995,119.2057761732852,63.55996222851748,0.0,True,True,False,-1,99.9,21.424651045288233,20.918198946915968,0,0,0,0
145,145,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001544.DAT,4,ir,77.390969,6.614503,r,0.0,8.25,8.510000000000005,14.100000000000007,13.840000000000005,0.0,0.0,0.0,28.2825,34.34935205183585,True,True,True,-1,22.23852618205157,22.366055532186788,99.9,0,0,0,0
146,146,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001552.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-13.5539,-13.5539,2.7846341463414634,-1.086068796068796,0.0,True,True,False,-1,99.9,27.5,25.098395029883807,0,0,0,0
147,147,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001559.DAT,4,iz,77.002256,5.893483,i,-3.0969999999999933,-1.240000000000009,0.0,0.0,0.0,35.65599999999999,33.79900000000001,24.442411517696463,29.350814663951127,0.0,True,True,False,-1,99.9,22.357261775968333,22.76429293852509,0,0,0,0
148,148,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001566.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-150.384,-150.384,0.0,0.0,0.0,50.69418386491557,19.80012040939193,True,True,False,-1,22.954831351409315,21.66306167080511,99.9,0,0,0,0
149,149,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001587.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-17.805999999999994,-17.805999999999994,0.0,0.0,0.0,18.70430622009569,18.197106690777574,True,True,False,-1,23.047803192316323,22.767205285594407,99.9,0,0,0,0
150,150,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001604.DAT,4,iz,77.002256,5.893483,i,0.4244000000000003,5.8733,0.0,0.0,0.0,5.178000000000001,-0.27089999999999925,3.0771341463414634,3.9531452239192335,0.0,True,True,False,-1,99.9,24.54033130711959,24.9899493168669,0,0,0,0
151,151,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001611.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-13.5241,-13.5241,0.0,0.0,0.0,4.4584942084942085,1.5115689865689867,True,True,False,-1,25.763070335397302,24.33348011606373,99.9,0,0,0,0
152,152,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001632.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,9.4638,9.4638,0.8507480916030534,3.003923491907797,0.0,True,True,False,-1,99.9,24.77965977824862,26.387469280280104,0,0,0,0
153,153,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001641.DAT,4,iz,77.002256,5.893483,z,1.8290000000000008,-0.8406000000000002,0.0,0.0,0.0,-5.8363,-8.5059,5.27084601339014,2.5012176165803113,0.0,True,True,False,-1,99.9,25.13705506632103,24.40363028079668,0,0,0,0
154,154,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001642.DAT,4,ir,77.390969,6.614503,i,0.0,0.6089999999999982,4.080500000000002,-17.0248,-20.4963,0.0,0.0,0.0,5.6567732115677325,1.4565589616128145,True,True,False,-1,25.694608513978054,24.129286531193472,99.9,0,0,0,0
155,155,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001657.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,11.513000000000005,11.513000000000005,0.0,0.0,0.0,10.843990384615383,17.081146304675716,True,True,False,-1,23.1174986367664,23.36429386388573,99.9,0,0,0,0
156,156,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001664.DAT,4,iz,77.002256,5.893483,z,-5.881,-0.7430000000000021,0.0,0.0,0.0,-10.021999999999998,-15.159999999999995,13.10590015128593,7.271435950413223,0.0,True,True,False,-1,99.9,23.905148192136608,23.566834409964986,0,0,0,0
157,157,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001667.DAT,4,ir,77.390969,6.614503,r,0.0,1.1899999999999975,8.77000000000001,2.874000000000009,-4.706000000000003,0.0,0.0,0.0,22.90817862518816,25.587068731323015,True,True,True,-1,22.565034117078447,22.598680361987796,99.9,0,0,0,0
158,158,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001679.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,2.2669999999999995,2.2669999999999995,0.0,0.0,0.0,4.5506756756756745,6.4229249011857705,True,True,False,-1,24.18800820594568,24.311260921496938,99.9,0,0,0,0
159,159,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001689.DAT,4,ir,77.390969,6.614503,i,0.0,-2.827,-2.4208000000000007,-8.8385,-9.244699999999998,0.0,0.0,0.0,4.24041634932724,2.059166206515737,True,True,False,-1,25.74446235212709,24.644339272074948,99.9,0,0,0,0
160,160,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001691.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-234.77000000000004,-234.77000000000004,117.08205841446456,44.488527724665396,0.0,True,True,False,-1,99.9,21.825400726057897,20.93952689035061,0,0,0,0
161,161,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001697.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,30.82399999999999,30.82399999999999,13.947384336256428,18.69030847704639,0.0,True,True,False,-1,99.9,22.78450665921257,23.34018259133369,0,0,0,0
162,162,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001708.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,5.324000000000002,5.324000000000002,5.027092846270928,5.34851824638746,0.0,True,True,False,-1,99.9,24.1519678458634,24.455369299350266,0,0,0,0
163,163,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001709.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-12.049999999999995,-12.049999999999995,0.0,0.0,0.0,7.662090558766859,6.010644768856449,True,True,False,-1,24.26036782339013,23.743488436315836,99.9,0,0,0,0
164,164,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001717.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-5.0997,-5.0997,0.0,0.0,0.0,3.2228930210094178,2.514882586154316,True,True,False,-1,25.20935217408689,24.68662219871312,99.9,0,0,0,0
165,165,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001720.DAT,4,ir,77.390969,6.614503,i,0.0,-0.5986000000000002,1.0393299999999999,-2.8814,-4.51933,0.0,0.0,0.0,1.0915797506995677,0.22415699281370927,True,True,False,-1,27.727447864472108,26.08172814426229,99.9,0,0,0,0
166,166,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001738.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,19.849000000000004,19.849000000000004,19.527551942186086,20.548277535177103,0.0,True,True,False,-1,99.9,22.68029147417323,22.97020830680891,0,0,0,0
167,167,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001747.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-3.3445,-3.3445,2.623116803903629,1.2903043691703486,0.0,True,True,False,-1,99.9,25.698217018678154,25.163602384384646,0,0,0,0
168,168,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001795.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-6.19286,-6.19286,0.0,0.0,0.0,1.2611702127659574,-0.2983990223036969,True,True,False,-1,27.5,25.70661441299901,99.9,0,0,0,0
169,169,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001805.DAT,4,ir,77.390969,6.614503,i,0.0,0.8249999999999957,-0.7319999999999993,-22.471000000000004,-24.028000000000002,0.0,0.0,0.0,9.609564777327932,4.0476978218913695,True,True,False,-1,24.638642314318034,23.551198363538383,99.9,0,0,0,0
170,170,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001806.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-13.605000000000004,-13.605000000000004,0.0,0.0,0.0,11.553953376592169,10.448923916338282,True,True,False,-1,23.65636529393281,23.29517918374216,99.9,0,0,0,0
171,171,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001818.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,11.572999999999995,11.572999999999995,8.122684482235044,9.362570241876373,0.0,True,True,False,-1,99.9,23.541407915945157,23.931771713680345,0,0,0,0
172,172,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001827.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,360.15,360.15,128.48484848484847,179.52867072111206,0.0,True,True,False,-1,99.9,20.206827174447017,20.828103645622605,0,0,0,0
173,173,RM_DES+LIGO_KN_SIGNAL/data/DES-0001_SN00001829.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,18.508,18.508,0.0,0.0,0.0,17.76681829063922,27.743865948533806,True,True,False,-1,22.58206644261115,22.82381466023874,99.9,0,0,0,0
